Tenure,Bandwidth_GB_Year
8.433722,1042.452905
3.081551,843.4262718
18.2156,2710.705946
14.80885,2097.707886
3.151239,970.5121325
16.81532,2095.701636
1.954899,655.8025029
5.111408,722.0796766
11.42056,1623.908651
8.954465,1551.718247
7.387825,1411.701061
3.943222,822.774438
10.47338,1428.669992
4.773251,1557.79907
4.510318,1068.481652
3.843142,1349.319824
11.38469,1731.015044
7.178731,1421.45141
3.434965,782.5670721
11.93639,1399.828665
2.155733,411.9057225
4.600655,733.0007061
7.376158,1669.828557
4.573172,939.7724617
7.231407,1388.550492
9.84106,1501.582551
6.204958,717.4865643
8.962444,1172.296779
23.24675,2309.357899
8.716735,783.3606694
11.71454,1757.837077
3.08799,884.8222735
2.051002,845.0925039
25.17478,2341.106117
19.50558,2077.919709
6.645141,1350.573202
7.793232,1297.061633
13.37596,1670.352435
11.5352,1680.552794
6.025694,892.5309234
2.051657,1187.716662
8.082833,980.4160232
2.654262,500.6893216
2.104985,626.494018
16.59389,2130.220399
31.32024,3022.776148
21.03542,1784.938558
3.465896,1206.219227
12.4962,2193.26463
13.63369,1554.801608
11.75027,1485.647596
10.32943,1400.209666
8.333131,1187.710162
9.602383,1968.75769
22.37984,2146.833629
9.061231,1172.004801
2.402087,561.6005724
12.85483,1918.333346
5.430488,1045.733553
5.26792,592.6545248
6.799748,965.3809411
8.954573,967.4628508
2.499923,843.6406855
8.084289,1315.312803
7.978289,832.638565
11.61721,1671.56323
26.27061,2405.424259
9.881597,1366.505082
4.969544,1345.940597
14.86711,1415.406657
12.47887,1558.262612
2.958575,531.0770713
9.955486,1557.295826
17.08264,2160.951234
12.12823,1464.752497
9.832835,1583.398883
3.737401,1010.521133
4.791566,1085.979242
22.04122,2261.179586
6.86392,1128.042592
5.855847,768.3006696
3.744207,978.3026986
7.809364,1572.631084
30.1778,2978.208092
5.66162,1478.422099
11.50316,2050.942844
6.818283,1280.44084
10.48149,1679.924727
5.459489,773.1752584
6.363764,845.9832801
12.03582,1337.343299
11.07943,1522.482247
13.0511,1571.238893
18.381,1943.652184
11.87278,1464.845197
8.182907,1178.372362
6.765777,978.9249944
12.31839,1821.920781
5.173292,1366.649837
6.23273,912.4311552
4.252913,995.5630984
10.99952,1794.594938
7.831744,1016.19707
8.944195,1231.728594
19.72758,2426.091797
5.003409,1106.910603
11.53174,1840.767702
14.29414,1838.646452
28.28911,2461.030222
27.98865,2679.775265
15.2109,1875.199655
1.577215,575.972228
16.85088,1661.330631
16.6564,1770.955679
8.275832,2019.213435
1.789614,568.2599017
5.943865,1039.286045
11.4255,1452.597026
29.35795,3232.873635
3.543665,1121.849069
1.75453,713.7053321
19.87069,2472.105638
9.637159,1639.666431
7.658218,1417.62647
2.465822,809.8918631
8.353798,1117.452708
9.37017,1428.317482
3.362461,545.9811422
8.394454,1566.320356
2.432366,688.0396207
4.044068,694.3512691
13.17391,1179.636227
1.375567,840.8676674
24.34252,3276.40737
2.301376,1408.898779
16.64818,1923.285458
4.564096,1113.404715
5.29727,1326.549878
5.099454,1362.860416
6.03955,685.3879681
4.749684,982.9569892
21.61867,1871.706612
15.51194,2196.073405
1.319201,646.5215872
8.66647,1094.644005
2.748652,840.6246629
2.830635,753.4677251
5.423869,1179.381802
12.09638,2028.886621
7.117565,1133.237154
6.575242,727.0646246
9.951059,1539.085061
7.890163,1291.871722
1.230987,394.202773
1.650984,1328.483312
5.237873,1249.287563
17.13556,1693.253857
3.708394,883.6816755
5.582839,1146.224262
16.02992,1806.59355
3.523461,1173.915894
7.535729,965.7588051
9.759887,1175.631327
30.7698,2744.394944
12.43721,1980.207923
6.739405,1344.476361
3.383778,762.0564475
4.632153,945.5166208
1.900671,516.253628
6.074592,1197.913731
16.04075,1321.951163
21.58352,1988.072662
10.46977,1341.803325
11.00764,1835.301769
17.55138,2484.205678
7.675218,1515.545459
8.907101,1641.698648
4.275019,827.7165459
4.836004,786.6024394
7.109947,1245.2646
17.98438,2197.871959
2.918826,1263.539898
2.180679,805.2602253
2.201845,482.1944216
4.418468,985.5470101
4.798977,746.7953574
14.1687,2031.234186
4.927273,1075.114258
10.7285,1469.569398
4.028152,558.7166007
26.74209,3121.880615
4.029419,1244.250467
19.68549,2766.730566
6.17382,841.3922748
3.990716,411.6028202
11.90634,1495.042007
7.394788,1449.160419
1.445549,869.1995017
8.696181,737.6363933
6.840972,919.5165157
20.43585,2021.193572
2.707119,885.2339594
6.280617,1106.403216
7.458443,931.3751448
4.465592,1463.186559
12.63822,1385.435891
13.14986,1515.763354
25.69631,3298.322775
3.089663,634.9659165
7.94384,610.2392527
13.31739,1606.689609
10.57654,1792.965757
10.37052,1772.190486
3.478065,889.8305751
10.36313,1685.196727
10.269,1620.308367
9.526371,1297.915797
10.39421,1776.755229
10.32825,1683.120743
13.85765,1946.937264
4.338536,1230.940963
8.492867,1013.266498
2.649474,1164.574248
18.5303,2157.669912
4.970731,1450.54664
2.493434,249.3579815
25.26752,2351.365618
3.020801,590.380115
4.905018,782.6217803
1.198203,276.5777606
1.366478,634.6246024
8.492902,1653.756383
5.26283,993.5285482
2.734669,1228.5527
7.533801,1151.972963
12.02081,1401.33731
2.548892,1236.080387
3.459881,971.0579616
4.674085,745.4775132
27.73225,2588.510628
15.13792,2128.992056
3.374565,906.5332012
6.791156,797.3327965
1.703799,744.427424
5.229738,534.4791223
1.4946,1004.770111
12.51454,1398.226038
12.85929,1303.045672
12.72079,1388.786045
4.066925,590.2497674
19.98033,2261.0457
11.53977,1453.840704
4.719731,626.8266819
10.77918,1658.673224
7.667371,1345.843812
25.32558,2914.993204
16.30451,2674.664142
7.80313,1652.589596
7.944389,1237.129631
2.977062,1002.753144
6.403857,1588.073926
15.88923,2018.432674
10.91296,1586.408716
16.16886,2657.509636
6.542299,785.7678294
17.66747,1966.502807
5.63873,843.9673513
9.307673,1067.709253
4.582941,921.6285886
7.755991,1177.660151
9.557096,1067.650921
5.219974,570.5832494
18.13802,1791.953298
3.935134,1151.849425
9.049865,1217.367061
5.596602,1465.141784
3.908371,841.0151958
1.739449,949.5030179
6.002744,968.2908707
24.42176,2471.127552
3.197618,499.7241703
3.180149,553.4713761
6.981941,1403.290023
14.7857,2230.867361
9.361841,1511.485403
8.079294,1403.556394
9.487121,1523.207235
7.409149,641.192229
5.111421,655.4787829
4.770815,1550.381641
2.65459,479.1497047
13.71891,2259.182707
12.69435,1444.696816
6.324505,842.4625146
14.80965,1844.034359
13.8206,2020.782911
2.130946,1147.794876
5.885148,635.2980162
12.77209,1642.269113
3.112447,560.0748491
6.816014,1799.882577
7.367806,1515.049953
21.08084,2300.741445
13.15232,1201.308416
1.270546,792.7917972
16.56118,2281.384323
12.21802,1749.384846
6.137692,767.624909
12.82428,1557.64411
7.458099,1065.848768
1.397042,295.9085258
14.98386,2446.187988
19.75809,2006.106282
12.27217,1498.47689
9.23286,1903.763394
2.497434,739.280489
15.91251,1883.901145
4.527648,1190.326671
3.99954,837.2390946
8.133191,1158.223413
8.970035,1760.757293
1.589535,711.8524934
7.88215,1475.953048
4.244854,829.6494763
18.65137,1904.888901
3.399281,517.7918192
9.594746,1183.953112
3.199682,465.629346
13.24052,1389.232023
9.584536,984.1544122
1.135161,731.9309009
1.835282,1040.201495
14.76538,1686.444218
14.95975,1646.32071
8.487326,1181.038508
16.25256,2148.657258
17.4028,2221.185633
5.850283,995.3738841
20.43277,2441.738277
2.763224,1151.98874
15.73243,2212.360308
1.482474,822.7908952
3.437502,419.4107069
17.20502,2089.469335
8.327722,880.6292606
2.225465,488.6462667
2.477945,612.0541917
9.25848,1149.144476
20.14176,1982.143037
11.14615,1317.291468
1.5183,315.1395676
14.80365,2031.533699
2.734057,639.7154381
10.17576,1473.485303
1.582585,950.7410569
9.38329,1542.3033
10.85537,1446.937317
7.400769,1553.818731
6.84336,1184.335827
3.290431,1045.435988
14.59541,1493.681751
8.882682,1531.239282
23.16242,2698.307074
2.590677,325.5857485
5.59356,867.3610228
9.933523,1853.873709
2.992589,812.2973605
19.57075,1939.097667
16.68618,1617.794287
7.749595,1253.992994
9.713544,1103.759867
9.288851,896.304005
14.21143,1813.71251
12.26499,1757.468385
2.096411,293.0174607
14.76922,1849.738644
9.388962,1262.469988
2.061636,598.858359
2.687062,490.2102038
1.854011,881.9915619
6.233177,988.8476688
11.36938,2257.255977
5.533288,1400.182241
10.18679,1923.446501
5.857544,1140.769093
4.348554,815.588724
5.494536,1432.922873
15.07508,1279.70353
4.235635,970.6301192
4.323297,1058.643568
5.792794,1110.224942
3.919919,969.0951508
13.67733,1427.811261
1.813049,571.8948363
4.867834,718.2708269
17.76511,2000.801151
19.14395,1649.813925
15.41637,2147.084163
3.978662,1790.477112
6.452058,1361.469601
10.55177,1436.441637
13.87203,1702.870167
15.98627,1868.995632
8.440774,839.5696843
5.706255,878.7758477
11.63009,1687.100467
6.364903,1352.42705
9.119628,1076.021746
10.55912,1064.163449
11.11794,1505.877788
2.96972,1444.44469
6.617173,916.275075
3.664542,963.6972905
14.10183,2353.047822
13.20294,1038.379263
13.12966,1832.163914
15.07394,2168.702608
20.5514,2023.901526
1.704751,964.1421939
11.13625,1606.733876
5.802984,1163.473611
7.948145,1559.056164
12.0068,1338.084542
20.22191,2643.645671
1.932155,552.2795704
19.93923,2336.999053
5.620998,1077.685443
6.446079,918.6663119
7.633753,1227.405249
6.582225,886.9671382
2.420905,1585.087297
2.608423,1328.874126
9.248419,1792.520072
1.652127,462.2211376
2.077466,1244.139414
19.06753,2215.644479
2.12851,1009.028786
13.46686,1382.061516
1.805094,505.1435902
5.886238,1391.330245
4.336113,1046.765683
5.395611,1122.653549
2.930277,868.2420268
5.23657,1322.686843
1.293544,712.4768186
1.76478,826.331106
15.4459,1983.907992
16.56317,1881.485804
8.939477,1588.984136
5.9717,1290.155524
26.15019,2320.785912
17.84058,2373.467756
11.49687,1068.577042
3.761061,1151.905186
16.39747,2207.805016
11.61284,1839.162665
19.12428,2392.010213
13.85176,1584.550026
18.8572,1819.57724
10.08697,1627.959422
1.895979,716.6438092
2.446064,1066.183659
2.464275,1030.224777
14.80349,1661.346466
8.040278,1058.595152
6.453124,792.1819969
20.13722,2083.650225
4.355677,1002.004764
16.04377,2062.862632
7.42363,950.7941169
20.87424,2497.717707
14.44636,1572.076515
9.000396,1462.964796
7.194779,1457.580613
2.919931,899.976724
12.86551,1966.201755
18.8098,2596.374524
15.92001,2223.458561
4.85088,1131.789188
4.847411,602.6894614
2.758575,929.5655793
6.116652,1123.647592
1.757261,589.6405069
16.87028,2329.543371
16.66123,1742.811202
12.61471,2007.430866
5.714937,750.9484926
2.301772,1224.80823
3.627104,459.9710645
12.00909,1610.027119
24.14282,2391.497324
19.14656,1811.777309
22.14611,2113.691713
5.585004,936.2693881
8.940085,1204.76304
17.82124,2296.853164
27.4563,2859.041314
8.522053,1123.252119
8.386909,834.8359967
10.52249,1256.923905
9.836216,1700.500703
10.85169,1864.932987
8.973181,1367.523632
14.04801,1507.684892
14.17599,1663.204506
8.619877,1687.301468
17.91527,2281.632997
8.113307,1115.211468
12.52502,2267.526558
9.303687,1547.513225
3.840589,808.7858345
5.142628,1045.919275
2.067128,864.371328
18.96848,1811.884356
2.589165,662.5967184
2.362663,254.7465501
5.585807,1036.098256
16.81789,2062.922234
18.529,2600.878739
14.39213,1765.073078
8.457034,1498.783318
9.24589,804.9040342
1.413033,950.4411542
3.680185,587.7258611
16.82081,1559.752741
1.025579,570.4516207
15.02441,1406.070492
2.440244,485.4228279
7.409027,1280.53691
3.148665,1025.253482
29.62966,2913.842578
4.044209,991.6890153
22.73656,2227.799509
2.917886,945.7273128
13.08213,1655.992508
1.740144,981.3822842
9.470798,1398.131991
2.476217,373.1383878
9.05316,1284.333326
10.86199,1364.293464
7.990345,1654.594921
1.500126,676.2344842
6.732509,1153.214047
1.442102,837.2614393
10.89683,1246.67277
10.69505,1364.959051
6.905862,1606.823213
22.31932,2343.988024
4.984918,1108.077901
10.45497,1307.834074
18.81683,1907.20649
18.01018,1686.417922
5.014012,1501.093332
9.817033,954.2700173
7.437784,1170.676993
1.280324,436.2297665
13.43811,1965.462483
3.765838,494.8412692
12.50419,1636.48816
1.798433,528.989098
7.35817,961.4048126
7.744129,720.6519058
16.79677,1820.926895
1.311693,530.0519539
6.960522,1466.444336
5.525134,1288.15613
10.29048,1815.26546
18.32904,2206.253895
1.794202,917.029715
16.38978,2095.926619
22.34478,2231.25397
12.91538,1524.881001
11.59627,1929.992785
15.2121,1508.478673
3.771607,1117.284921
11.64744,1381.77131
25.72493,2354.102724
1.393262,722.2139832
12.173,1619.686288
8.909806,1342.337702
10.48608,874.0562063
19.26465,2203.565459
6.24751,986.8685971
9.063713,1031.540479
10.02603,1183.503581
28.22989,3068.956506
7.617535,1326.411799
20.58561,2005.474189
12.359,1827.076857
8.437873,923.1400229
14.01692,2099.82555
1.506136,460.5286853
5.457127,1589.753327
4.148103,296.0266799
8.867664,1362.782508
6.663036,1292.032339
1.563383,673.250968
13.75426,1947.058707
2.367066,1136.589804
2.333094,530.0667964
14.86158,1439.925812
1.768753,736.3553892
18.25291,1863.348549
1.275948,476.7850753
29.95876,3119.385384
2.073632,861.7738077
10.49402,1584.241573
6.368504,1756.610979
7.674186,924.1809843
16.75789,2080.564441
8.473966,1208.504726
30.82191,3042.656083
7.8432,935.4475784
8.03514,798.0189824
5.150963,822.9997439
24.2732,2765.521967
9.38517,1461.269401
13.81972,1438.002278
1.37258,680.4074741
1.84687,464.4350832
12.23147,1483.466725
6.554584,831.986868
2.599617,650.0225046
2.827378,965.4344564
16.12971,2275.291432
23.9038,2593.650846
1.73409,428.5644943
17.45182,1759.464436
3.82548,1134.14173
10.00949,1236.291583
15.81095,2126.056803
4.310974,1024.131285
1.200106,336.3711095
1.99818,758.9886777
16.93745,1688.294747
13.05373,1761.265371
3.533323,793.8062657
16.93329,2020.896358
2.888303,296.7260391
6.307859,862.6906733
4.812563,1003.080929
25.10781,2646.099689
10.32034,1525.81124
16.7433,2536.53749
6.652608,1225.184798
6.7064,877.2126863
11.96096,2058.120961
7.900866,1063.793472
4.245295,707.2606071
10.0496,1421.06817
11.46674,1715.911701
4.469398,834.0925038
10.59491,1272.863604
2.82818,1092.512913
6.71156,1200.461726
5.25157,1069.18746
16.4299,1800.326325
7.896371,1725.323883
15.06815,1516.686884
3.700985,924.6142337
17.26451,2082.052634
16.5852,2329.310551
10.81514,1341.508482
4.617824,967.8404944
2.237975,492.0307787
12.14453,1289.426725
23.86996,2609.91314
7.495281,968.8124201
8.756923,964.5339675
5.874949,1406.140722
7.238006,1495.619695
5.449246,1034.133433
5.614074,1108.726166
4.534721,761.9139877
10.06395,1686.732783
22.12945,2047.373281
15.51392,1244.129071
4.526424,1395.575443
6.183692,981.2775952
17.27999,2074.948906
3.628867,601.2192303
4.888977,532.1499344
4.431604,542.7248776
8.377189,1133.808688
21.09953,2540.062525
1.989684,714.7114049
17.55759,2258.203171
10.55294,1119.402193
8.436679,1214.354546
15.2198,1429.845787
9.436909,1150.114958
13.50244,1544.180199
1.717359,944.8425929
2.199825,518.7305953
1.387769,617.6429974
10.39542,1581.59431
9.026366,1146.502548
1.500082,155.5067148
4.243723,1021.747631
1.736879,374.332233
7.359812,1170.830123
9.328119,1667.732624
17.98715,2047.681612
25.68869,2790.931185
16.21818,1620.352713
9.499599,1193.771492
1.13143,730.8534585
6.472433,1176.899402
3.155929,1076.138741
11.88503,868.8224639
4.448953,977.9373731
8.962034,1245.735579
1.796113,1042.042108
2.972634,438.8374341
10.22422,2017.913692
7.650642,1197.872957
2.945436,922.2317794
5.294527,723.6126048
6.128314,909.0225293
4.213099,839.1770355
11.16116,1262.191241
23.22012,2884.562817
13.81356,1438.080654
7.923777,807.0176026
1.992273,818.8755109
14.60084,1738.296024
6.512117,1107.738951
16.15139,1696.96925
8.257765,825.6485531
7.193929,1087.358783
8.527084,1322.914498
11.84082,1318.102379
3.660516,998.0643375
12.22942,1718.405985
16.57284,1836.91871
15.80736,2083.424243
8.295192,1332.732935
11.38275,1636.428296
6.780515,1158.10468
8.27839,1169.714886
9.151288,1369.012136
1.835564,387.3140839
10.44767,1810.906541
8.612474,1425.150573
3.122125,631.6069096
10.49269,1601.994832
5.679237,895.0975786
1.050155,223.4765826
10.68972,1221.300132
2.210399,731.2638925
18.2103,2150.497966
13.09427,1732.048832
1.201025,540.3210772
6.246939,904.6029537
4.600047,649.075085
9.30555,1204.289565
18.55263,2274.334534
13.12228,1711.957507
10.51089,1287.261282
12.81579,1813.141473
11.16354,1326.083123
12.01983,2037.009094
6.021823,663.9805561
23.99384,2615.909854
8.100668,1598.041286
18.47356,2030.890872
14.62117,1595.672481
12.95415,1461.63528
3.588245,452.390983
14.36866,1594.517874
6.30655,1165.890091
18.94429,2087.462333
3.474901,733.0960018
3.341126,694.2731917
4.761845,1290.636519
20.22924,2166.207365
6.487048,655.1704765
20.32585,1989.74777
12.24637,1795.595369
14.63647,2210.449566
4.833414,673.8697136
5.705638,602.0049206
12.55315,1357.88248
1.059865,380.7812664
13.47613,1838.415776
9.887746,991.6943982
6.853152,1313.391104
2.213342,1018.286618
5.954975,1069.152457
8.316193,921.8193418
8.081086,1387.096942
5.000016,1481.311788
3.469341,1376.444987
7.874579,1215.186143
11.70115,1131.849487
3.890319,993.4525617
14.7867,1404.351494
11.71559,1283.330518
4.995373,1186.556596
11.56278,1325.414246
18.7404,1864.692477
8.479465,1078.756333
13.03957,1501.37548
4.99913,945.3922235
2.108436,702.1831409
4.848049,458.1425479
14.06379,1271.791514
12.67943,1829.634417
11.2075,1977.058574
7.837878,1152.27854
4.845811,1057.31768
3.852241,670.3465702
11.55831,1538.887965
5.389466,1322.429941
10.93329,1167.924948
8.259716,1380.765825
3.157767,675.3184526
2.185047,472.1439723
4.612442,1114.048401
10.75614,962.301603
14.37481,1593.966861
5.447689,885.0263451
12.29962,1418.813901
12.57563,1185.107111
7.606099,1072.186545
6.79324,1161.691491
4.753084,1206.589518
21.0878,2588.430434
15.33274,1983.300598
11.47008,1323.764927
3.631024,463.9097938
27.0293,2794.920011
13.21554,2181.086069
15.97096,1993.401196
8.0239,867.8924387
5.448172,1540.445045
8.306218,1064.595704
3.600682,935.8715835
4.459993,1014.955092
11.40421,1603.711289
12.86853,1580.727843
9.546909,1264.373724
4.424083,1151.054935
1.462471,447.1773574
9.952476,1301.393401
1.133367,1227.924743
14.40435,2060.606368
4.300397,752.2906635
8.36006,1432.224687
9.693608,1607.273001
8.24734,1667.506374
10.8754,1837.760704
6.067975,722.5123131
5.602813,756.3419475
9.938487,1240.679237
13.96391,1745.07852
9.841833,1276.902314
5.129029,794.1801028
3.612294,1195.475034
9.430096,1215.994181
6.699323,939.6683701
6.895966,1063.884067
16.56847,2528.759994
16.71459,1844.526573
16.48485,1952.410832
2.458795,1076.991137
6.6307,765.1823242
11.52687,1498.93018
2.984004,1091.509603
4.646695,1658.402714
22.24529,2004.460047
14.89363,1520.458929
6.140643,924.5326675
19.6274,1756.84915
13.49323,1406.307337
12.69289,1398.161322
18.58829,2192.448535
14.34935,1750.253059
7.881289,1303.89059
4.63962,1439.765003
10.76391,1410.343155
12.47148,1103.016586
8.387102,1282.323667
12.89076,1548.154792
6.726078,1212.659466
14.72164,1488.056133
6.915354,1137.782472
12.23126,1393.130581
11.26136,1263.915496
9.448434,1489.056859
21.25517,2320.769374
7.467093,1254.859385
5.669803,1104.543998
13.09678,1596.175795
6.224413,764.0244287
16.25655,1722.032536
10.74959,1493.782205
16.42222,1962.047024
5.585075,768.7084381
3.583025,719.7798137
10.48284,1308.7086
2.457741,709.6900125
5.006746,1221.36675
17.53363,2517.584249
11.9781,1704.872057
21.06329,1932.26875
9.453234,1174.54568
3.109148,581.9611419
16.93921,1810.474782
10.16511,1821.752133
2.598272,917.5571323
1.717806,863.6296514
2.224742,948.6927365
10.7668,1412.381474
4.847252,946.5642973
11.16076,1663.235204
1.200249,860.4509841
21.53238,2380.995294
5.656086,859.2099751
8.840599,1209.038145
22.38582,2149.727449
9.417302,1860.127661
4.278907,822.5599233
4.799511,792.3707277
32.97693,3035.613983
12.05316,1875.734695
3.294082,577.1681107
7.129721,905.0282527
15.23335,1752.536989
4.273105,678.2257258
13.19046,1908.654798
10.91353,1163.07255
10.3362,1776.804483
12.24574,1822.961538
13.62126,1599.005155
12.73029,1705.874036
8.681614,1501.794265
15.38202,1414.219141
7.513611,797.0949032
11.05993,1567.299499
6.611955,901.8396595
9.040057,1380.469032
25.11299,2275.551071
16.12811,2138.11032
7.845114,1305.921354
7.773669,888.4950848
10.92196,1256.45775
8.259385,1262.417547
10.41798,1574.707587
9.561875,1108.368947
5.464488,812.928535
5.966695,901.932094
4.899911,756.9340947
11.16749,1651.037252
13.16571,2052.656051
6.249599,1114.196033
4.367739,924.895642
12.78697,1294.950837
6.842584,1209.707399
1.450219,877.1087708
10.29318,1207.830056
3.326476,505.5009987
13.8101,1636.905029
6.039499,1180.763502
10.11079,1010.291341
11.17999,1168.630192
8.509962,848.1445109
1.602966,792.9175185
2.117403,885.4473166
2.251237,1389.833754
2.089917,900.0678019
10.94284,1423.721197
15.39419,1911.199623
17.25514,1967.228079
9.349103,1087.694968
15.04337,1851.332322
7.066142,576.1637573
4.327078,779.2981636
9.25677,1318.670361
5.526815,1233.655272
2.080255,830.8201063
13.44855,1927.327764
2.847117,1075.372195
10.72393,1934.182617
2.1782,1059.664803
10.24306,1364.913066
11.65333,1622.06829
3.000251,1374.762505
7.916586,1259.881706
2.258878,755.0711809
5.519258,1153.07333
5.944147,1429.709066
3.255652,1021.343044
1.868309,922.5780039
13.46637,2088.717973
22.54598,2105.676837
5.787415,856.755649
1.125218,444.2368102
6.548905,889.2239784
1.799293,690.1873853
7.012788,910.135775
9.539097,1965.90329
8.58684,1071.697033
7.179432,1330.308571
6.971589,1277.067543
14.26274,1355.025651
21.73641,2371.07361
5.867453,929.0075954
17.32489,1847.394712
2.80856,585.3561113
13.90887,1738.801627
19.77964,2353.339235
7.342789,1221.605576
1.813125,492.3321314
20.95648,2733.904187
18.47081,2382.03067
1.571176,499.02956
17.2501,2035.111954
8.74736,1209.751161
13.36539,1968.083882
7.311512,943.8571029
13.98482,2044.80443
18.24928,2515.478194
3.101413,721.66293
6.150351,867.6145354
5.97747,1177.477272
14.83659,2304.085004
7.72199,1282.858382
2.10678,589.198137
3.518534,973.9939163
3.172425,456.0822503
2.266934,1214.128652
8.794478,1182.278269
7.5636,1183.25467
12.00194,1990.707874
15.64015,1600.603183
2.431373,768.6735365
17.29281,2120.765903
21.13934,2483.369395
4.462414,628.7093519
15.77942,1540.003272
11.31382,1391.452254
3.678847,301.5746797
6.967998,1900.983013
6.515297,1109.320307
15.6265,1669.627909
7.296904,1343.619348
7.032433,1818.572601
17.09722,2397.112902
2.563452,680.4044234
8.287531,1530.742396
2.437932,381.1393824
11.81853,1247.347617
28.06447,2722.383309
10.02202,1150.220789
4.731989,727.8878928
11.91973,1860.602438
16.01922,1554.131756
7.220079,787.3445005
4.454344,1069.09373
11.20366,919.239022
9.858242,1287.535911
1.689999,553.9352596
7.899007,1248.474574
10.52622,1081.123619
11.15074,1768.733372
17.2154,2196.280451
8.922175,1136.966259
4.267801,1078.288288
1.294635,1091.519949
2.168042,782.6074848
8.268061,1388.043021
5.538303,397.7861758
7.733033,1099.299416
6.446693,1459.309498
11.81544,1077.205282
20.72068,2235.623805
20.74516,3080.29312
4.24454,912.2540105
16.88185,2233.112834
6.184122,1189.368234
10.12304,1292.562403
3.046588,793.3207298
1.365304,1093.192377
11.34636,1002.360533
19.77218,1968.304495
10.59517,1587.727149
16.17631,2123.824956
3.493433,882.4522754
10.31129,1128.898886
8.33073,1171.237442
3.267702,1271.632278
1.891666,438.8951303
6.06866,573.5316869
2.290777,599.8774496
7.53282,1403.833391
9.27204,1728.999287
6.725815,891.9183387
2.320115,877.5328489
15.41267,1708.202326
12.55601,1383.430229
20.51646,1859.777405
1.304537,820.0487803
17.15829,2541.621959
23.77384,2561.675396
3.213888,1264.000346
11.00718,1373.225547
10.18298,2083.35956
6.693474,1301.156073
2.072617,827.0229817
3.62899,582.9171773
1.598975,596.5947713
8.161424,1628.254726
8.201372,1822.362908
4.606587,893.3552968
7.469813,1290.286524
6.21102,1494.533376
2.048055,763.5474617
2.159586,1110.767158
2.123318,583.6805521
8.220002,871.198033
6.631092,1329.56935
9.389883,1839.782656
8.718999,1318.027865
9.372647,1023.685781
19.92045,2429.379449
5.43842,1559.647223
2.518069,921.6983239
4.433189,1024.393039
9.873195,1774.439822
12.03278,1279.680473
2.408011,1117.651858
3.876369,966.7789453
7.713222,978.4083285
6.566149,776.2140464
9.075014,1158.054054
7.802142,1482.48061
6.281821,965.039948
10.16083,1613.670166
10.44121,1181.546499
2.923404,604.9488487
7.930205,1708.507227
7.194486,826.2618071
5.664193,607.6047155
3.41763,487.9567265
3.589597,992.9856288
4.123006,1621.897996
3.769755,848.4406611
2.312021,908.2440178
11.96395,1497.60783
1.481645,406.0999161
4.540275,769.9868737
15.12639,2025.467869
6.894406,1045.674943
7.994351,1522.674203
8.989805,1035.265621
22.60375,2796.815399
9.910534,1502.652508
1.597599,679.9648888
9.705314,1109.724061
9.254257,1574.095143
13.262,1623.298167
10.65826,1436.859689
12.05486,1406.621323
8.915226,1586.632329
5.623623,1235.112132
16.31066,2255.21511
1.324008,284.4922663
9.000072,1170.521193
20.3759,1958.648355
6.815025,1344.195225
9.363006,1874.033411
13.51008,1392.159775
16.27138,1672.775155
1.453865,928.6314289
3.949032,1171.985659
5.714934,1215.356987
21.12911,3186.79335
1.875298,403.1214716
9.343412,1703.524533
6.735348,1499.696874
10.96818,1461.917374
8.373701,1362.599478
5.998405,682.7780764
3.052755,609.9482209
11.93299,1758.68213
14.84017,1604.504838
14.71926,1637.379866
7.542197,790.2154278
4.525491,1392.809918
3.83138,538.9921729
1.113741,596.0068502
3.878694,409.0267699
4.532646,713.5720629
10.49454,1274.915029
6.678303,1307.120014
3.212519,897.8110864
2.54348,933.5522742
6.976028,867.4232348
5.288444,1399.307542
1.832601,620.1308589
4.870047,609.1874835
9.688639,1409.932665
13.61564,1492.297826
4.939997,693.5702614
15.51348,2224.378227
9.556572,1872.755243
2.149435,557.9519675
7.035161,1071.748463
15.84051,1698.617842
13.31462,2099.171991
1.862828,553.0231321
15.14561,1628.215009
5.902195,605.1321701
2.339183,941.6039037
15.53401,1301.332682
10.71719,2061.503839
2.668217,627.2429503
2.19437,340.8145206
8.539485,971.9322124
4.527649,1131.268205
8.664975,957.1118873
1.567389,374.4704813
4.14274,1012.974384
5.18336,655.4429632
7.494128,938.8632527
10.34256,1140.676882
3.1741,462.4081269
3.209982,605.6512541
13.02762,1434.719912
1.625652,691.1647876
1.201284,375.6589979
6.645392,1037.253154
16.23853,2024.875698
16.12056,1772.729252
4.157726,463.388528
9.880576,1602.19464
11.63547,1862.789527
5.929212,1062.121627
5.875553,1282.671616
3.695049,1060.077964
2.590681,310.8595496
3.352593,465.1896546
9.93773,1100.58554
7.988116,1571.791129
10.47789,1259.837146
8.099865,1247.334037
1.611266,703.1820621
10.58401,1174.511172
1.916489,563.1178513
28.57082,3158.141347
1.532436,535.7389183
12.7895,1736.70174
8.640886,804.0993561
6.465898,1072.590755
9.416447,1005.091786
3.062161,1043.339074
29.19298,3181.511605
8.692007,1041.036664
11.07503,1545.148232
1.524132,757.2197489
10.70349,1196.094746
2.327566,1117.725477
1.764563,602.3082109
1.190018,734.3603159
2.049307,680.0803141
16.7247,2436.72717
5.599131,721.4679959
2.71724,563.7131359
5.207616,990.5923177
3.98008,724.2818214
14.66848,1518.371398
1.932645,1102.197408
16.5488,1927.803648
22.25056,2162.669491
